Date,Open,High,Low,Close,Volume
2022-02-16,288.0120979274478,290.42531057148676,283.4849086505779,289.1028747558594,29982100
2022-02-17,286.0718280004565,286.49655572673316,279.93262997944396,280.6372985839844,32461600
2022-02-18,282.876732815773,283.65861124098427,276.37072190934305,277.9344787597656,34264000
2022-02-22,275.10614436197505,281.4191146598271,274.62350200344525,277.7317199707031,41736100
2022-02-23,280.10638276693766,281.5736347601143,270.37632332672223,270.5404052734375,37811200
2022-02-24,263.0498878535479,284.9135924546305,262.09423544284215,284.3633728027344,56989700
2022-02-25,284.8942092758671,287.2977593325136,281.52534482802724,286.9888610839844,32546700
2022-02-28,284.0930837375595,288.75542773178836,282.82856248718815,288.4175720214844,34627500
2022-03-01,286.1104609698699,289.55653540384833,282.0079998222269,284.7108154296875,31217800
2022-03-02,285.10651756719705,291.00442328606925,283.504170648304,289.76885986328125,31873000
2022-03-03,292.37513104919077,292.6067899776218,283.8419873820218,285.6470947265625,27314500
2022-03-04,284.0736891436429,285.39612468595874,277.20086566715224,279.7974548339844,32356500
2022-03-07,278.5136040383842,279.63333786848386,268.8607566666478,269.2275695800781,43157200
2022-03-08,268.1561220285429,274.1022802945537,260.6269119121218,266.2738342285156,48159500
2022-03-09,273.6003711570887,279.5465300399745,271.03270963096804,278.4847106933594,35204500
2022-03-10,273.1949611124185,276.6506980483507,270.83966326078166,275.6757507324219,30628000
2022-03-11,277.9634964296521,279.459706048747,269.72961548927185,270.347412109375,27209300
2022-03-14,270.60798934145595,275.49232901217977,266.2449118112666,266.8433837890625,30660700
2022-03-15,270.61762363193617,277.82830290735563,269.053866830209,277.1815490722656,34245100
2022-03-16,279.0735246270153,284.34400179367987,273.3687163552092,284.1702575683594,37826300
2022-03-17,283.10847290668306,285.34791193212243,279.32454238410753,284.9714660644531,30816600
2022-03-18,285.11611983453963,290.5506770792596,282.5677836993247,290.0004577636719,43390600
2022-03-21,288.51398088334355,289.7205868535309,284.6624745949612,288.77459716796875,28351200
2022-03-22,289.39242369934766,294.4119173522232,288.39818135350095,293.5045471191406,27599700
2022-03-23,290.07771839086337,292.7032939872879,287.3845657946049,289.0931091308594,25715400
2022-03-24,288.7553468713274,293.6396862396896,287.96380616213776,293.54315185546875,24484500
2022-03-25,294.6339351738191,294.8945515047454,288.9001402281707,293.1377258300781,22566500
2022-03-28,293.7651722801995,300.01056743386323,293.7651722801995,299.9140625,29578200
2022-03-29,303.01255254853436,304.8562500359702,298.32125314184253,304.4604797363281,30393400
2022-03-30,302.8678810369213,304.9818578926393,300.7635370012448,302.9643859863281,28163600
2022-03-31,303.0029338565664,304.19990720218783,297.20159145457893,297.60699462890625,33422100
2022-04-01,298.6301543643232,299.3637802401649,294.933126535701,298.6784362792969,27110500
2022-04-04,299.32520192359516,304.1709216917822,298.9583889350334,304.0357971191406,24289600
2022-04-05,302.3948148545048,303.9392767129868,299.1128518165804,300.0877990722656,23156700
2022-04-06,294.5953490903449,296.34251268797607,286.4097211968266,289.1028747558594,40110400
2022-04-07,286.361384397438,293.10871553655596,286.0621484743513,290.9078674316406,31411200
2022-04-08,290.0102459043335,290.6666326754491,285.99465651807475,286.66070556640625,24361900
2022-04-11,281.6605181173394,282.452029428348,275.10622472559214,275.3572082519531,34569300
2022-04-12,279.1989565504998,280.6468837008444,270.7527148401565,272.2682189941406,30966700
2022-04-13,272.91505579561334,278.56194983374326,271.5346757707154,277.6352844238281,21907200
2022-04-14,278.0888615148956,278.3012253240348,269.62332542786766,270.1156005859375,28221600
2022-04-18,269.2276132247998,272.65436281401867,268.67739376545774,270.7817077636719,20778000
2022-04-19,269.6813419887161,276.2356357266572,268.74501431186735,275.39581298828125,22297700
2022-04-20,279.35345023812204,279.6430533893089,275.4633531849248,276.4189758300781,22906700
2022-04-21,278.56192980216474,283.11807613900845,270.33771228198214,271.0616760253906,29454600
2022-04-22,271.901421279217,273.3686730601937,263.8895690490661,264.5169982910156,29405800
2022-04-25,263.8027620781208,271.3512688528921,261.3702248757031,270.9748229980469,35678900
2022-04-26,267.86656753140664,268.6966984296061,260.6269305710984,260.83929443359375,46518400
2022-04-27,272.30682528051807,280.86889602974276,269.468885848349,273.387939453125,63477700
2022-04-28,275.28963271284965,280.8786411356231,271.689109042136,279.57550048828125,33646600
2022-04-29,278.5908389029638,279.8167694826113,266.9012538247318,267.8858337402344,37073900
2022-05-02,268.06926895596354,275.0482895864189,266.63100384066234,274.5946044921875,35151100
2022-05-03,274.10229991297473,274.26641131232816,270.42456669386183,271.99798583984375,25978600
2022-05-04,272.77983068105766,280.7820499971457,267.1232758393873,279.9132995605469,33599300
2022-05-05,275.6274568786791,276.40933528615983,264.816254282709,267.7217712402344,43260400
2022-05-06,265.26998938550594,269.5558574797056,261.85287196809537,265.1927795410156,37780300
2022-05-09,260.68480600302837,262.90494921949755,254.17879599564424,255.39503479003906,47726000
